"","lower_p","upper_p","n_value","iteration_number"
"239",0.789411205219335,0.79058168502276,16,40
"240",0.789411205219335,0.790139253986752,16,41
"241",0.798934553686531,0.803580471724033,15,42
"242",0.752437292551881,0.753427030939051,16,43
"243",0.752437292551881,0.753427030939051,16,44
"244",0.71207274709513,0.714531096013033,17,45
"245",0.752640728279376,0.753590490412893,16,46
"246",0.708001730843908,0.711939023440917,17,47
"247",0.752577287003781,0.75401250698193,16,48
"248",0.752591374242787,0.75401250698193,16,49
"249",0.847486608834764,0.849702995333786,15,50
"250",0.849052416206158,0.849702995333786,15,51
"251",0.847486608834764,0.847544281483283,15,52
"252",0.847486608834764,0.847544281483283,15,53
"253",0.846306170476106,0.848637453767752,15,54
"254",0.847506342652513,0.848306092183383,15,55
"255",0.848242187682883,0.848306092183383,15,56
"256",0.87471734839838,0.875782659490287,15,57
"257",0.87571190843745,0.875782659490287,15,58
"258",0.87559655784791,0.875782659490287,15,59
"259",0.847378258104718,0.848562463140888,15,60
"260",0.84956353338662,0.851563567979832,15,61
"261",0.854981858502515,0.857031161699802,15,62
"262",0.812537402393813,0.812716243714395,15,63
"263",0.799163360935446,0.80218121115322,15,64
"264",0.794434177508655,0.797561725086452,15,65
"265",0.745272469590186,0.745562562285511,16,66
"266",0.744848254792391,0.745562562285511,16,67
"267",0.701094745210927,0.701865853380371,17,68
"268",0.701288694988912,0.701865853380371,17,69
"269",0.716937552023023,0.71801675890515,17,70
"270",0.691869826476224,0.692368940727977,17,71
"271",0.757054558847849,0.7573627023638,16,72
"272",0.757240671809781,0.7573627023638,16,73
"273",0.691670881831906,0.693670878097763,16,74
"274",0.700693312078532,0.70395008809396,16,75
"275",0.708578301918299,0.712949304432947,16,76
"276",0.689158403325543,0.691401556058975,16,77
"277",0.678969684336946,0.680006530758006,16,78
"278",0.678893863085326,0.679042907291755,16,79
"279",0.680154781901172,0.681844864365077,16,80
"280",0.680154781901172,0.681844864365077,16,81
"33",0.629564997909982,0.629661307274206,17,81
"281",0.680154781901172,0.680350874270918,16,82
"282",0.63624004069614,0.637058132184875,16,83
"283",0.599517533294735,0.599669919853244,17,84
"284",0.638338877342543,0.638690618820355,17,85
"285",0.655478244147441,0.656078735097923,17,86
"286",0.667528065359105,0.668224140472272,16,87
"287",0.627142658845729,0.629380401379176,17,88
"288",0.610559281888954,0.611461496729293,17,89
"289",0.616471747374548,0.61754126838799,17,90
"290",0.617486270156571,0.61754126838799,17,91
"291",0.594213286805973,0.597733167802918,17,92
"292",0.597444115810676,0.602304613849691,17,93
"293",0.568155909780792,0.569163801016979,18,94
"294",0.621910220621995,0.623905908961165,16,95
"295",0.569049653549287,0.56997148342014,16,96
"296",0.629062084531208,0.631413302861193,16,97
"297",0.584616994690555,0.58684468207333,16,98
"298",0.626058712629486,0.626385092112971,16,99
"299",0.58900970321423,0.590582387023609,17,100
"34",0.550067667786213,0.551773283955568,18,100
"2100",0.557485831747061,0.559680737968669,18,101
"2101",0.530073065528665,0.532151259867861,19,102
"2102",0.573347195938614,0.576721436092003,17,103
"2103",0.590691131438734,0.592347867231218,17,104
"2104",0.589793673330615,0.594559064301113,17,105
"2105",0.589264287696151,0.592233119160889,17,106
"2106",0.592024513716427,0.592233119160889,17,107
"2107",0.62117592427853,0.621406472154353,17,108
"2108",0.62117592427853,0.621406472154353,17,109
"2109",0.62117592427853,0.621406472154353,17,110
"2110",0.688719471106095,0.689131616367383,16,111
"2111",0.646066957209871,0.648903417407141,17,112
"2112",0.622723652824626,0.62831326038426,17,113
"2113",0.682407383643031,0.682763946775933,17,114
"2114",0.645507225382124,0.64723338540636,18,115
"2115",0.645330314761678,0.648277945413311,18,116
"35",0.606387113694941,0.60951938828423,19,116
"42",0.573981222569232,0.574108029706571,20,116
"2116",0.687305879953847,0.689717257753553,17,117
"2117",0.792786925207411,0.794420191146372,16,118
"2118",0.785327242100441,0.785596620647034,16,119
"2119",0.816607699230099,0.817819842798251,15,120
"2120",0.860991533400476,0.864466380321463,15,121
"2121",0.855699124425602,0.85870809511049,15,122
"2122",0.859128231470396,0.859624673163401,15,123
"2123",0.859403470664571,0.859624673163401,15,124
"2124",0.854680924935704,0.85849542852639,15,125
"2125",0.856279652546057,0.856742001098553,15,126
"2126",0.838557554894844,0.840440458712347,15,127
"2127",0.880582981204745,0.884086148539383,15,128
"2128",0.930645688234823,0.935303479580015,15,129
"2129",0.946712569264545,0.947713647458174,15,130
"2130",0.945675668368435,0.946045002111884,15,131
"2131",0.886289178124345,0.887295017093823,15,132
"2132",0.887239813649601,0.887295017093823,15,133
"2133",0.905143495504886,0.906952012269626,15,134
"2134",0.905164776830523,0.905984394855876,15,135
"2135",0.845374378649107,0.849993628306031,15,136
"2136",0.84963833933819,0.849993628306031,15,137
"2137",0.84963833933819,0.850864351212017,15,138
"2138",0.849158203503259,0.850864351212017,15,139
"2139",0.823485493212609,0.827343654564072,15,140
"2140",0.775121686888708,0.777743020609128,16,141
"2141",0.727108633632284,0.730130047614234,16,142
"2142",0.683550765978716,0.686813570186249,17,143
"2143",0.692282135486336,0.694346598760401,17,144
"2144",0.707222838739249,0.711089979739711,17,145
"2145",0.749271879898925,0.750463494808957,16,146
"2146",0.715036054246394,0.716671015075714,16,147
"2147",0.67655834534083,0.681213325646314,16,148
"2148",0.625952903535723,0.627567162240265,16,149
"2149",0.704538299881319,0.706562260805902,16,150
"2150",0.71003065986379,0.71088799337244,16,151
"2151",0.71003065986379,0.710066159255291,16,152
"2152",0.708625044571832,0.710066159255291,16,153
"2153",0.7098238498003,0.710066159255291,16,154
"2154",0.671026605235663,0.672123396526916,17,155
"2155",0.634229585627368,0.63580519321734,18,156
"2156",0.68207147064942,0.682078996748252,17,157
"2157",0.634350623839223,0.634553613926214,17,158
"2158",0.600712745007751,0.602767229658566,18,159
"2159",0.605893309703468,0.609204695325426,17,160
"2160",0.571134435455525,0.572336095347994,17,161
"2161",0.617655969925236,0.619240486640432,17,162
"2162",0.625135114622436,0.627220068509115,17,163
"2163",0.652230825563976,0.653676779214806,17,164
"2164",0.652230825563976,0.652567615159399,17,165
"2165",0.703481671781665,0.706624003134948,16,166
"2166",0.687499900799464,0.693647616517451,16,167
"2167",0.680578558548706,0.683172648450009,16,168
"2168",0.712619873588554,0.714852899003696,16,169
"2169",0.716542079139028,0.717369668086811,16,170
"2170",0.778610430616324,0.781110916172647,16,171
"2171",0.740616379527529,0.743813283615619,16,172
"2172",0.73420780004682,0.734880899286798,15,173
"2173",0.759820230043137,0.760252804238483,15,174
"2174",0.760239237672621,0.760695357169723,15,175
"2175",0.760239237672621,0.763265465781138,15,176
"2176",0.715407715326779,0.715456287301133,16,177
"2177",0.715407715326779,0.715456287301133,16,178
"2178",0.672438457071071,0.67463676699256,17,179
"2179",0.672438457071071,0.673429821997211,17,180
"2180",0.670247960830444,0.673429821997211,17,181
"2181",0.671275267873337,0.673429821997211,17,182
"2182",0.675097764149541,0.677521516166845,17,183
"2183",0.675097764149541,0.675732226481823,17,184
"2184",0.675628428601909,0.675732226481823,17,185
"2185",0.699760814318209,0.701705949270711,16,186
"2186",0.659753934181764,0.660132131497564,17,187
"2187",0.69571955290094,0.697411367987086,16,188
"2188",0.68279780806292,0.684594652517289,16,189
"2189",0.683625392185615,0.684594652517289,16,190
"2190",0.736253012464732,0.738203802282524,16,191
"2191",0.783270747541795,0.784235846407893,16,192
"2192",0.754844753973216,0.758016370569163,16,193
"2193",0.810802124065274,0.813364852945168,16,194
"2194",0.81011157294629,0.810980803325977,16,195
"2195",0.809717559164672,0.810980803325977,16,196
"2196",0.84089574881083,0.841104879469182,16,197
"2197",0.849348103155945,0.851414516375152,16,198
"2198",0.853365866276806,0.855707314884081,16,199
"2199",0.782585311643389,0.783990210662391,16,200
"2200",0.783514739473803,0.783990210662391,16,201
"2201",0.835997604108034,0.837368698756725,15,202
"2202",0.837114727780324,0.837368698756725,15,203
"2203",0.803599884722194,0.807000687925153,15,204
"2204",0.806881515796579,0.807000687925153,15,205
"2205",0.807721528127577,0.812087431499509,15,206
"2206",0.756610954698579,0.758166797888243,16,207
"2207",0.757870469721944,0.758166797888243,16,208
"2208",0.766382497517318,0.76749206512535,16,209
"2209",0.767297783317028,0.76749206512535,16,210
"2210",0.767316683797156,0.76749206512535,16,211
"2211",0.819076032665396,0.821179641398222,15,212
"2212",0.818466247723297,0.819465429401944,15,213
"2213",0.87128796155167,0.874058531433149,15,214
"2214",0.873276786696724,0.874058531433149,15,215
"2215",0.945946293319879,0.947341573317253,15,216
"2216",0.946088065537826,0.946522440442199,15,217
"2217",0.886229607231034,0.888862302289041,16,218
"2218",0.916773183925361,0.919396202342369,16,219
"2219",0.997826922346265,0.998130351092144,16,220
"2220",0.996758631771852,0.998130351092144,16,221
"2221",0.93597313141713,0.937008916321759,16,222
"2222",0.953060397554608,0.953246304049188,16,223
"2223",0.992629179132442,0.994900894320185,16,224
"2224",0.935714535248744,0.935868916953028,16,225
"2225",0.934133092581456,0.935015413569023,15,226
"2226",0.95687837799203,0.958173476406069,15,227
"2227",0.89484593207103,0.898334812068507,16,228
"2228",0.914036373340815,0.915800743947029,16,229
"2229",0.860673791033128,0.86153185538129,17,230
"2230",0.870752484248612,0.871640284083364,17,231
"2231",0.86598233445299,0.866361759414576,17,232
"2232",0.913867964592743,0.915356009956928,17,233
"2233",0.913527791328504,0.914048466552768,17,234
"2234",0.910189200538709,0.910272838763394,17,235
"2235",0.856584100324164,0.860045694396592,18,236
"2236",0.827809878703906,0.828580897307198,18,237
"2237",0.889759187482952,0.891296749261863,18,238
"2238",0.911237553117271,0.912055902976174,18,239
"2239",0.911237553117271,0.91137793299221,18,240
"2240",0.885431713128686,0.88666925404136,18,241
"2241",0.837942977360724,0.840234543914953,19,242
"2242",0.796260055446754,0.797139079449974,20,243
"36",0.765247139349288,0.765591886361788,21,243
"2243",0.796832572128565,0.797618816256954,20,244
"2244",0.879888215119683,0.880536347340378,19,245
"2245",0.857797266339906,0.858475469202281,19,246
"2246",0.814647889219066,0.816632964985525,20,247
"2247",0.814647889219066,0.814973163856382,20,248
"2248",0.814647889219066,0.815580480058408,20,249
"2249",0.776399044490504,0.776963771544597,21,250
"2250",0.888797931531527,0.891139819196452,20,251
"2251",0.867395227772955,0.868671515363836,20,252
"2252",0.913772090193552,0.917255347819414,19,253
"2253",0.868176103950409,0.868526741585764,20,254
"2254",0.867925326101773,0.86796131806103,20,255
"2255",0.889901576746991,0.890517858511984,20,256
"2256",0.903363912556766,0.905094204312523,20,257
"2257",0.903363912556766,0.904554169202978,20,258
"2258",0.90416581201968,0.904569927872539,20,259
"2259",0.899921671282412,0.900808388979384,20,260
"2260",0.921948312106622,0.92229831842217,19,261
"2261",0.895990661830662,0.897129000989732,19,262
"2262",0.904131170825454,0.905820508394912,19,263
"37",0.876749819938202,0.878367401416905,20,263
"2263",0.93758321616151,0.938002716927704,18,264
"2264",0.909159114763591,0.909718012169734,18,265
"2265",0.909133663920585,0.909445785063397,18,266
"2266",0.861402536048691,0.861444427130688,19,267
"2267",0.861402536048691,0.861444427130688,19,268
"2268",0.845683884246448,0.845981273538774,19,269
"2269",0.802761665332544,0.803985519915899,20,270
"2270",0.814455027440344,0.814808057740828,20,271
"2271",0.814455027440344,0.814808057740828,20,272
"2272",0.818450995177905,0.819158041213543,19,273
"2273",0.818450995177905,0.819331038011831,19,274
"2274",0.81873993680083,0.819331038011831,19,275
"2275",0.85159187573875,0.852899527246507,19,276
"2276",0.851807578624231,0.852032364872247,19,277
"2277",0.838858276671656,0.841287276071968,19,278
"2278",0.834543726705321,0.834598633735106,18,279
"2279",0.851839366571772,0.853163411829047,18,280
"2280",0.834868433022923,0.835674184660489,18,281
"2281",0.940318127002225,0.941608411455874,17,282
"2282",0.986871702970654,0.987497980563027,17,283
"2283",0.979787233762206,0.980231179649403,17,284
"2284",0.960282232602184,0.960568433525544,17,285
"2285",0.95678573174297,0.957241969070165,17,286
"2286",0.918652870736383,0.919618843826485,17,287
"2287",0.968557127233053,0.969305274221874,17,288
"2288",0.923991219544905,0.924400899104755,17,289
"2289",0.907961214698606,0.908767103333468,17,290
"2290",0.857458823018858,0.859136622768424,18,291
"2291",0.862397616218017,0.863738484651882,18,292
"2292",0.863092540290811,0.863424963094408,18,293
"2293",0.817481466368761,0.81947338728973,17,294
"2294",0.77194119396517,0.772183316933926,17,295
"2295",0.816840231171945,0.819699657250639,16,296
"2296",0.775772648503798,0.778560175186341,16,297
"2297",0.777204376510734,0.777619833862118,16,298
"2298",0.797635933852528,0.800292612264231,16,299
"2299",0.797635933852528,0.798875919232383,16,300
"2300",0.79839207571083,0.798875919232383,16,301
"2301",0.798557879817025,0.798785251579908,16,302
"2302",0.798538251927688,0.798785251579908,16,303
"2303",0.850894790962189,0.8555314740664,15,304
"2304",0.854784775361061,0.8555314740664,15,305
"2305",0.781496292475296,0.784064032409117,15,306
"2306",0.783869135545798,0.78395561495231,15,307
"2307",0.734334027547222,0.736031346776616,16,308
"2308",0.691406120857647,0.692732086604083,17,309
"2309",0.692367088717381,0.692732086604083,17,310
"2310",0.763886453664207,0.76545274023319,16,311
"2311",0.760607651593566,0.762700113434089,16,312
"2312",0.73170376534446,0.736179798225049,16,313
"2313",0.73170376534446,0.73176119027967,16,314
"2314",0.713127045763411,0.716971774762378,16,315
"2315",0.670396397219719,0.674465282373755,17,316
"2316",0.714935445535625,0.716878344665648,16,317
"2317",0.728178531351648,0.729095528570745,16,318
"2318",0.728178531351648,0.730156221828653,16,319
"2319",0.727156530694888,0.728363383682943,15,320
"2320",0.711785830035182,0.71272802988899,15,321
"2321",0.711785830035182,0.71272802988899,15,322
"2322",0.665789672344093,0.670036798814417,16,323
"2323",0.628534381887123,0.63068643329972,17,324
"2324",0.660423724183647,0.662916412508912,17,325
"2325",0.669118576607731,0.672757469939257,17,326
"2326",0.642760593341156,0.644466234315809,17,327
"2327",0.642980104005712,0.642991334510189,17,328
"2328",0.607329142300216,0.609019634286702,18,329
"2329",0.607329142300216,0.607938799224161,18,330
"2330",0.607653832374889,0.607938799224161,18,331
"2331",0.685032475379797,0.691846901483636,17,332
"2332",0.701872248099282,0.704724351683003,16,333
"2333",0.703678102849206,0.704724351683003,16,334
"2334",0.662782560854992,0.667019217420248,17,335
"2335",0.662782560854992,0.662821158441172,17,336
"2336",0.664017921157335,0.664233691683404,17,337
"2337",0.664017921157335,0.664233691683404,17,338
"2338",0.664017921157335,0.664559312359635,17,339
"2339",0.682023263205087,0.683683548128874,16,340
"2340",0.637642753044105,0.644081014917146,16,341
"2341",0.651157805960307,0.652777771075638,16,342
"2342",0.682834579343224,0.689371078059436,16,343
"2343",0.688961851478766,0.689371078059436,16,344
"2344",0.666394482906755,0.668866248565372,16,345
"2345",0.626470829959738,0.632317742189823,17,346
"2346",0.67097736997835,0.672506385921191,17,347
"2347",0.670017708092132,0.670480783355035,17,348
"2348",0.733022180508155,0.736307737476359,16,349
"2349",0.736873285740239,0.736892271285505,16,350
"2350",0.736873285740239,0.737117089498655,16,351
"2351",0.76726652160938,0.769169708817441,16,352
"2352",0.769139789731327,0.770477123175322,16,353
"2353",0.788907511339724,0.794728405992438,15,354
"2354",0.771083054438394,0.776323287406832,15,355
"2355",0.771083054438394,0.771308439482011,15,356
"2356",0.725973443207827,0.729073108005165,16,357
"2357",0.721693757772689,0.72354775681772,15,358
"2358",0.767937688717019,0.771633114882172,15,359
"2359",0.727078418336398,0.727415643183376,15,360
"2360",0.706747185485143,0.707688425023332,15,361
"2361",0.712194753399086,0.715857033611682,15,362
"2362",0.715662422726151,0.717080465032894,15,363
"2363",0.74992479293426,0.75572772079824,15,364
"2364",0.755093017581927,0.75572772079824,15,365
"2365",0.710950922472128,0.71310959283309,16,366
"2366",0.719756769275885,0.72175962291354,16,367
"2367",0.741616950217624,0.746285032544895,15,368
"2368",0.845937630637041,0.849281819484422,15,369
"2369",0.795355844667026,0.798040475967856,16,370
"2370",0.806949129345424,0.808313540463659,16,371
"2371",0.840526433079674,0.843742365108659,16,372
"2372",0.898520248160168,0.898650667468519,15,373
"2373",0.898516545680174,0.89874443640159,15,374
"2374",0.898400859824552,0.89874443640159,15,375
"2375",0.898400859824552,0.89874443640159,15,376
"2376",0.898400859824552,0.89874443640159,15,377
"2377",0.923857530023126,0.925827780307035,15,378
"2378",0.923857530023126,0.92402152386143,15,379
"2379",0.970787582217363,0.971872135159823,15,380
"2380",0.962769140397596,0.963876009506479,15,381
"2381",0.900539539075939,0.903368026544515,16,382
"2382",0.900539539075939,0.900543571063867,16,383
"2383",0.900247191710546,0.900543571063867,16,384
"2384",0.900247191710546,0.900584590538903,16,385
"2385",0.900247191710546,0.900584590538903,16,386
"2386",0.900247191710546,0.900584590538903,16,387
"2387",0.852017063188909,0.852855036427577,16,388
"2388",0.852731792049243,0.852855036427577,16,389
"2389",0.909539550687109,0.911169878407473,15,390
"2390",0.852721961066472,0.857330165804851,15,391
"2391",0.856409794860614,0.857330165804851,15,392
"2392",0.857047316682571,0.857330165804851,15,393
"2393",0.891978712515809,0.896904657085403,15,394
"2394",0.89569533254555,0.896115387357804,15,395
"2395",0.894707802114602,0.89488592923158,15,396
"2396",0.894707802114602,0.89488592923158,15,397
"2397",0.891980918436915,0.89448401487182,15,398
"2398",0.892989737667287,0.893096869697534,15,399
"2399",0.892989737667287,0.893793788969866,15,400
"2400",0.857553454279403,0.863264622069341,15,401
"2401",0.873948186721872,0.874060699447635,15,402
"2402",0.873948186721872,0.874014948613474,15,403
"2403",0.872540940005395,0.874014948613474,15,404
"2404",0.950348114738811,0.951279860722864,15,405
"2405",0.945761810289652,0.946454679416848,15,406
"2406",0.935969136105592,0.937454904612047,15,407
"2407",0.910964834587161,0.912862534392579,15,408
"2408",0.898697790522944,0.902435355158327,15,409
"2409",0.865647688489011,0.867660736800791,15,410
"2410",0.873314483373527,0.874699503915147,15,411
"2411",0.871399858791597,0.874699503915147,15,412
"2412",0.888612565521433,0.889758627686086,15,413
"2413",0.931149877060047,0.933278976395242,15,414
"2414",0.91097868432154,0.913127629661247,15,415
"2415",0.922458399899599,0.923569007304677,15,416
"2416",0.923003274991509,0.923569007304677,15,417
"2417",0.922977030806139,0.923073188833587,15,418
"2418",0.922977030806139,0.923073188833587,15,419
"2419",0.922977030806139,0.923073188833587,15,420
"2420",0.909881457565438,0.911289759292442,15,421
"2421",0.910949768954995,0.911306079243772,15,422
"2422",0.940087427996516,0.942767768652357,15,423
"2423",0.942841121746753,0.943538991197383,15,424
"2424",0.908632188428031,0.91035067790211,15,425
"2425",0.879814389717116,0.881897982881525,15,426
"2426",0.841169946218292,0.84218969959614,15,427
"2427",0.841169946218292,0.84218969959614,15,428
"2428",0.819560112734144,0.821241335391136,15,429
"2429",0.820977287272579,0.821241335391136,15,430
"2430",0.820977287272579,0.821241335391136,15,431
"2431",0.820977287272579,0.82179618974067,15,432
"2432",0.813525814782467,0.814320729767844,15,433
"2433",0.799671518826224,0.802909829456968,15,434
"2434",0.76029158716415,0.761474364435344,15,435
"2435",0.713147062823835,0.715725554319103,16,436
"2436",0.774923312820097,0.777029636764276,16,437
"2437",0.80567233302974,0.809590524539456,15,438
"2438",0.857958294174895,0.862000318367908,15,439
"2439",0.858684309037131,0.859361457257299,15,440
"2440",0.863425978938519,0.864227964028662,15,441
"2441",0.872658711309641,0.874840301311885,15,442
"2442",0.833994336131918,0.835769406007958,15,443
"2443",0.834128741219604,0.835769406007958,15,444
"2444",0.811568915009086,0.813190679573227,15,445
"2445",0.791684937062033,0.793801788987353,15,446
"2446",0.790421764133629,0.79255392028204,15,447
"2447",0.791004652963154,0.79255392028204,15,448
"2448",0.846701954469174,0.85028188060802,15,449
"2449",0.883445839534008,0.885988129729726,15,450
"2450",0.883445839534008,0.88418404323519,15,451
"2451",0.883751037746906,0.88418404323519,15,452
"2452",0.847275806177979,0.847675322729775,15,453
"2453",0.847275806177979,0.847675322729775,15,454
"2454",0.847524768482104,0.847882055765653,15,455
"2455",0.792637660646895,0.795279026335417,16,456
"2456",0.812487220213964,0.816799591516566,16,457
"2457",0.735781625622627,0.737314443982422,16,458
"2458",0.735781625622627,0.737314443982422,16,459
"2459",0.715418666839499,0.717205212374416,16,460
"2460",0.717162058855489,0.717205212374416,16,461
"2461",0.674125884123304,0.67473511097517,17,462
"2462",0.768931570299491,0.771303248350601,16,463
"2463",0.733325817120709,0.734593379386407,16,464
"2464",0.716129947589439,0.716411118844335,16,465
"2465",0.687627949393597,0.688791724647481,16,466
"2466",0.755240584426093,0.755507670147398,16,467
"2467",0.812017977957866,0.814214955078507,16,468
"2468",0.869907601055188,0.872839699825683,15,469
"2469",0.869907601055188,0.871294897616778,15,470
"2470",0.912637408613842,0.913414421508032,15,471
"2471",0.969200263176014,0.970308275738112,15,472
"2472",0.908022732634953,0.909409713370499,16,473
"2473",0.922876590129614,0.924304337165237,15,474
"2474",0.922876590129614,0.924401366928627,15,475
"2475",0.928981609615184,0.929106016487555,15,476
"2476",0.928566491820364,0.929828090029123,15,477
"2477",0.914956921205292,0.915874275514643,15,478
"2478",0.914956921205292,0.915874275514643,15,479
"2479",0.930250585503119,0.932030607325771,15,480
"2480",0.961973936203379,0.962043566901588,15,481
"2481",0.901286910636048,0.902162569445939,16,482
"2482",0.968549292386558,0.968717669989256,16,483
"2483",0.911058694276138,0.911903358263704,17,484
"2484",0.829217075237829,0.834051629312197,17,485
"2485",0.854341486061301,0.856764722983358,17,486
"2486",0.914691875826413,0.91651224589616,16,487
"2487",0.916897624856192,0.916942476869437,16,488
"2488",0.874194776636068,0.875444390335406,16,489
"2489",0.860827337989708,0.863507791097534,16,490
"2490",0.919021543575772,0.920284968081904,15,491
"2491",0.901894447024347,0.902517673776446,15,492
"2492",0.952144962377446,0.952759858752816,15,493
"2493",0.964295719719535,0.96528765768305,15,494
"2494",0.896716485790725,0.8997951254091,15,495
"2495",0.896716485790725,0.896968401009646,15,496
"2496",0.896716485790725,0.896968401009646,15,497
"2497",0.909440743866876,0.911200116555972,15,498
"2498",0.886424993081301,0.889395352596957,15,499
"2499",0.886424993081301,0.887425227937792,15,500
"2500",0.886899449749168,0.887425227937792,15,501
"2501",0.887591961120398,0.888131927104931,15,502
"2502",0.966629882702664,0.967547520557787,15,503
"2503",0.905371606623906,0.906809086426144,16,504
"2504",0.905371606623906,0.905440125462909,16,505
"2505",0.904989521015561,0.905440125462909,16,506
"2506",0.897706028895042,0.900040813216065,16,507
"2507",0.872567158802494,0.874654109292173,16,508
"2508",0.853101653840874,0.853186581251669,16,509
"2509",0.853101653840874,0.853186581251669,16,510
"2510",0.856156765654901,0.859828900732009,16,511
"2511",0.886904658154054,0.887173566747552,16,512
"2512",0.886894127439435,0.887173566747552,16,513
"2513",0.885412441450957,0.886178663036873,16,514
"2514",0.945183191807607,0.947213322520738,15,515
"2515",0.945183191807607,0.945462204036463,15,516
"2516",0.945183191807607,0.945216229172872,15,517
"2517",0.941667265282608,0.944771398044743,15,518
"2518",0.971903855614985,0.972987423343003,15,519
"2519",0.910504281101264,0.912885867394573,16,520
"2520",0.856014696939562,0.85973636331014,16,521
"2521",0.856014696939562,0.857134825687051,16,522
"2522",0.901460638097224,0.90212028598779,16,523
"2523",0.901460638097224,0.902980343045024,16,524
"2524",0.948377166908504,0.949661833583325,16,525
"2525",0.893237354602121,0.895539332628318,17,526
"2526",0.895162980895244,0.895539332628318,17,527
"2527",0.894882045883903,0.896583463495283,17,528
"2528",0.844084253081443,0.845916200392254,18,529
"2529",0.845586157562157,0.846382939791338,18,530
"2530",0.814976942873176,0.815536529609297,18,531
"2531",0.842775921428475,0.843342611266088,18,532
"2532",0.798012410914975,0.798897316040147,19,533
"2533",0.816625276456185,0.817599864554646,18,534
"2534",0.819134295578718,0.821258164388207,18,535
"2535",0.819134295578718,0.819305474724419,18,536
"2536",0.836146240525644,0.837357074498497,18,537
"38",0.798364358745177,0.802482605897724,19,537
"2537",0.860727020888328,0.863188708442101,17,538
"2538",0.856251199574692,0.85686543967206,17,539
"2539",0.936482048503451,0.936891360652718,17,540
"2540",0.903183237337525,0.904509660796136,17,541
"2541",0.926776216773844,0.928951879420774,17,542
"2542",0.933867328998215,0.934112738460247,17,543
"2543",0.979850334323874,0.983093822377005,16,544
"2544",0.920804469732228,0.9228336256647,17,545
"2545",0.912430676675232,0.913597634978597,17,546
"2546",0.912430676675232,0.912700300189196,17,547
"2547",0.947905371800377,0.95026252109159,17,548
"2548",0.944257428557067,0.945294730765662,17,549
"2549",0.923325544458893,0.923895865196588,17,550
"2550",0.924683093313158,0.92602694032514,17,551
"2551",0.924683093313158,0.925068091911848,17,552
"2552",0.92288493306672,0.925068091911848,17,553
"2553",0.937658223766171,0.937683366615329,17,554
"2554",0.886090212270131,0.886671746293557,18,555
"2555",0.913202061473613,0.915974389319595,18,556
"2556",0.956951811423997,0.958714479347709,18,557
"2557",0.943388259522613,0.944459063563868,18,558
"2558",0.892240419727609,0.894196445074355,19,559
"2559",0.849420188219366,0.851849551025421,18,560
"2560",0.849420188219366,0.849536201495164,18,561
"2561",0.849420188219366,0.849536201495164,18,562
"2562",0.835723714453971,0.839029851206871,18,563
"2563",0.790263074064943,0.791129346820541,19,564
"2564",0.790607140558924,0.791129346820541,19,565
"2565",0.835005372741302,0.835129819630091,18,566
"2566",0.886986962027857,0.88742481113019,18,567
"2567",0.922414866719351,0.923378700146359,16,568
