"","lower_p","upper_p","n_value","iteration_number"
"239",0.64000463184773,0.640038750984604,16,40
"240",0.638597714125681,0.639541259524765,16,41
"241",0.642119664206186,0.64216721731901,16,42
"242",0.612580868602578,0.614290600183137,16,43
"243",0.61414727852152,0.615001186616574,16,44
"244",0.613414931755202,0.615188003746013,16,45
"245",0.614249677443219,0.614416648743455,16,46
"246",0.634803503086143,0.63491001788388,16,47
"247",0.728288201499566,0.729462605391963,15,48
"248",0.682816445894439,0.686594221475317,16,49
"249",0.646039396952645,0.647102715107489,17,50
"250",0.692477979126571,0.692716530793722,16,51
"32",0.646591447856339,0.646829703855671,17,51
"251",0.692477979126571,0.692716530793722,16,52
"252",0.757285823071928,0.759067208058225,15,53
"253",0.709683459256035,0.711832624227527,16,54
"254",0.722195253872709,0.727410203573187,16,55
"255",0.680925813743175,0.684035290222397,16,56
"256",0.768484017966485,0.77128185298633,15,57
"257",0.722406275172162,0.723389359528318,16,58
"258",0.680253728517742,0.681069459364287,17,59
"259",0.723234995329065,0.723860596800363,16,60
"260",0.722288941352196,0.724597620061901,16,61
"261",0.723138704341562,0.723667879052486,16,62
"262",0.723646070868475,0.723660441620386,16,63
"263",0.746635131327689,0.748686651526476,16,64
"264",0.748183150478768,0.748474102995689,16,65
"265",0.748397270700523,0.748474102995689,16,66
"266",0.712251941424643,0.713118201048934,16,67
"267",0.718374778200375,0.720595622043853,16,68
"268",0.743915678560571,0.750060772671213,16,69
"269",0.748452882175894,0.750937876917966,16,70
"270",0.82150844248805,0.82242895121871,15,71
"271",0.821063984855082,0.82242895121871,15,72
"272",0.771695196141155,0.773818925318676,16,73
"273",0.79213932606924,0.7945091256369,16,74
"274",0.79213932606924,0.792353951568975,16,75
"275",0.801483385417927,0.801666458327546,16,76
"276",0.797325546360431,0.79813769688758,16,77
"277",0.809397646046093,0.809656863154648,16,78
"278",0.887184687308691,0.888872579060112,15,79
"279",0.888599735549924,0.888872579060112,15,80
"280",0.888690616653118,0.888962086813057,15,81
"281",0.910949290558331,0.914746497660498,15,82
"282",0.910061095557469,0.910725525997452,15,83
"283",0.932318016476598,0.933447496252977,15,84
"284",0.963719318073765,0.964235167758612,15,85
"285",0.98063606775407,0.981699497949096,15,86
"286",0.919122419430845,0.919348203290644,16,87
"287",0.918598891896161,0.919348203290644,16,88
"288",0.925237846571682,0.92614923977689,16,89
"289",0.971502615407522,0.973192278963411,15,90
"290",0.997040842648339,0.997412236239303,15,91
"291",0.996833654054863,0.99708909683376,15,92
"292",0.987269449070424,0.987427281421083,15,93
"293",0.923837781834068,0.925988574628455,16,94
"294",0.869723067919001,0.870371360129616,17,95
"295",0.881359086455158,0.884228505267384,17,96
"296",0.832114387918758,0.835216877731883,18,97
"297",0.838530159419783,0.839097808437575,18,98
"298",0.897461762216528,0.898067015573405,17,99
"299",0.898019441595084,0.898067015573405,17,100
"2100",0.897946982333537,0.900192024665069,17,101
"2101",0.897946982333537,0.89796335949876,17,102
"2102",0.896596695199767,0.897964901126393,17,103
"2103",0.898576488588801,0.89940394720014,17,104
"2104",0.958908232119047,0.96294320461819,16,105
"2105",0.957829202225444,0.958129367434925,16,106
"2106",0.901486772131199,0.902191827607514,17,107
"2107",0.879918611867547,0.880953045847551,17,108
"2108",0.89554304260142,0.896997087133413,16,109
"2109",0.904968958290317,0.905421894770369,16,110
"2110",0.906803714568461,0.907257266751278,16,111
"2111",0.966960742410408,0.967666578157475,16,112
"2112",0.966960742410408,0.966977951210704,16,113
"2113",0.965275984462943,0.967094956861684,16,114
"2114",0.961361897893434,0.96171272834115,16,115
"2115",0.90282717544648,0.90520931753223,17,116
"2116",0.897338350445532,0.898007442981992,17,117
"2117",0.881172329572083,0.881766904991154,17,118
"2118",0.877542143662114,0.879426775978139,17,119
"2119",0.877542143662114,0.879210882202244,17,120
"2120",0.895743861699727,0.897121391499052,16,121
"2121",0.870951849222754,0.874756016167527,16,122
"2122",0.876830108615422,0.877283230832915,16,123
"2123",0.86560196286151,0.866572986889027,16,124
"2124",0.922329130992994,0.925201107431778,15,125
"2125",0.964132798794055,0.966732649154948,15,126
"2126",0.96650089481576,0.966763788131439,15,127
"2127",0.96650089481576,0.966528046234969,15,128
"2128",0.904080039256475,0.906837448974747,16,129
"2129",0.850361018818915,0.853648810394719,17,130
"2130",0.850361018818915,0.8503883622813,17,131
"2131",0.860015132369096,0.86091054296675,17,132
"2132",0.812127869190143,0.812594485615463,18,133
"2133",0.812864428673991,0.812969188954403,18,134
"2134",0.813687811749475,0.813780604536379,18,135
"2135",0.813282609103848,0.813780604536379,18,136
"2136",0.80869735447636,0.812715551600783,18,137
"2137",0.813550580138453,0.81721561129588,18,138
"2138",0.860956483362446,0.862097905975892,17,139
"2139",0.863575418543159,0.865975890482955,17,140
"2140",0.880601361696128,0.883095731872455,16,141
"2141",0.897885081986292,0.899122779101602,15,142
"2142",0.85985347181869,0.861096541627769,15,143
"2143",0.850317797861556,0.85524010683642,15,144
"2144",0.826903462383366,0.830090495900371,15,145
"2145",0.826903462383366,0.82710980510925,15,146
"2146",0.826344107810308,0.82710980510925,15,147
"2147",0.826344107810308,0.826765748500958,15,148
"2148",0.826344107810308,0.828361682721555,15,149
"2149",0.808156397309155,0.811732818340518,15,150
"2150",0.880556431478385,0.88379437366554,15,151
"2151",0.868881765219665,0.870386598299968,15,152
"2152",0.871833278450159,0.87286236595809,15,153
"2153",0.880689498734421,0.882026624881716,15,154
"2154",0.946743561560919,0.946972480037118,15,155
"2155",0.966335129189705,0.967180360194246,15,156
"2156",0.933602520867152,0.935082889418703,15,157
"2157",0.901508382851294,0.902966803609072,15,158
"2158",0.901127461570232,0.902966803609072,15,159
"2159",0.902151229498738,0.902314149814222,15,160
"2160",0.96624411682553,0.96661155570358,15,161
"2161",0.904487671365648,0.906065694922656,16,162
"2162",0.904487671365648,0.9051201594775,16,163
"2163",0.849818778327351,0.852171748199977,17,164
"2164",0.81829691576053,0.820222720570835,17,165
"2165",0.870447021642115,0.871132439850327,16,166
"2166",0.872458190472627,0.874003574734975,15,167
"2167",0.86460890770269,0.86583533423286,15,168
"2168",0.88598353666775,0.888700998568382,15,169
"2169",0.88596496822306,0.888473435858775,15,170
"2170",0.900483838902372,0.902283145226683,15,171
"2171",0.894866704692633,0.897807310418433,15,172
"2172",0.894866704692633,0.895408268425853,15,173
"2173",0.856195718098372,0.857094139673155,15,174
"2174",0.878697505776342,0.880151129712016,15,175
"2175",0.848357918174827,0.851562025780284,15,176
"2176",0.850926796909161,0.851562025780284,15,177
"2177",0.850731217771067,0.851562025780284,15,178
"2178",0.863104655942425,0.864656369977834,15,179
"2179",0.849789909037413,0.856757568279318,15,180
"2180",0.870530655284824,0.8777312901214,15,181
"2181",0.818047414947778,0.818101295465543,16,182
"2182",0.868863807313261,0.872991131805572,15,183
"2183",0.87227236663971,0.87431244701716,15,184
"2184",0.883402996685701,0.885214890370017,15,185
"2185",0.883402996685701,0.885926783848329,15,186
"2186",0.880885973356633,0.880973391683586,15,187
"2187",0.880885973356633,0.880973391683586,15,188
"2188",0.880885973356633,0.88119477998007,15,189
"2189",0.880885973356633,0.88119477998007,15,190
"2190",0.878001568455199,0.88119477998007,15,191
"2191",0.88408949587712,0.887548765599564,15,192
"2192",0.88408949587712,0.884482854310173,15,193
"2193",0.883518592392048,0.884482854310173,15,194
"2194",0.859432711563283,0.862637978176749,15,195
"2195",0.859432711563283,0.860506322610918,15,196
"2196",0.898510177137173,0.902477528906233,15,197
"2197",0.887137522399958,0.889737297375265,15,198
"2198",0.887772679933626,0.887856780026862,15,199
"2199",0.887772679933626,0.887974085566189,15,200
"2200",0.941146606156251,0.941425339795165,15,201
"2201",0.934912599820123,0.936695199773241,15,202
"2202",0.934912599820123,0.934940498756801,15,203
"2203",0.934931117583124,0.934940498756801,15,204
"2204",0.934931117583124,0.935258002287159,15,205
"2205",0.934931117583124,0.935258002287159,15,206
"2206",0.910628500956946,0.912455574115061,15,207
"2207",0.923022678213077,0.923955430776536,15,208
"2208",0.92377021867624,0.923955430776536,15,209
"2209",0.922466896798245,0.925688489259221,15,210
"2210",0.91752409063698,0.919001218447015,15,211
"2211",0.910980580223871,0.914468456981741,15,212
"2212",0.90627538811232,0.907373376558249,15,213
"2213",0.907098560056433,0.907373376558249,15,214
"2214",0.884097435050584,0.886315540568664,15,215
"2215",0.886069550184186,0.886200082879274,15,216
"2216",0.885056371996349,0.888404393725014,15,217
"2217",0.884591205367995,0.885126929732205,15,218
"2218",0.884788887475455,0.885126929732205,15,219
"2219",0.884781384141001,0.887258863196932,15,220
"2220",0.887038003819384,0.887258863196932,15,221
"2221",0.8356940287594,0.840175893206165,15,222
"2222",0.837919886289878,0.838905700870501,15,223
"2223",0.853285135029312,0.857674291106069,15,224
"2224",0.853268881845419,0.854814747999068,15,225
"2225",0.852967033020492,0.854814747999068,15,226
"2226",0.824132327835864,0.827032788698104,15,227
"2227",0.826453050044112,0.826991181046749,15,228
"2228",0.82426966155292,0.8254113968058,15,229
"2229",0.795735282797118,0.797819275052581,15,230
"2230",0.784305676184695,0.785234041703215,15,231
"2231",0.768208969527144,0.774832758270732,15,232
"2232",0.774663083063196,0.774832758270732,15,233
"2233",0.774663083063196,0.774832758270732,15,234
"2234",0.809057964069131,0.80940681477175,15,235
"2235",0.879370643437232,0.879598842997799,15,236
"2236",0.87875297636386,0.879598842997799,15,237
"2237",0.847254119187673,0.848993605556026,15,238
"2238",0.847838938692586,0.847982901638342,15,239
"2239",0.847838938692586,0.847982901638342,15,240
"2240",0.817872532299439,0.818376664881984,15,241
"2241",0.818461318963478,0.819645229413697,15,242
"2242",0.819320799910066,0.819645229413697,15,243
"2243",0.788443381377833,0.790197698455236,15,244
"2244",0.787976042144409,0.790197698455236,15,245
"2245",0.738067242904045,0.739466025192985,16,246
"2246",0.730545581206805,0.731302051823518,16,247
"2247",0.687722511223359,0.690151138542975,17,248
"2248",0.750189904874651,0.75298222017936,16,249
"2249",0.779758758903351,0.782663562170237,16,250
"2250",0.792823042979498,0.794301992094633,16,251
"2251",0.771821677161114,0.774265999840516,16,252
"2252",0.783262852718497,0.783907830436671,16,253
"2253",0.831007575561044,0.833571631736938,16,254
"2254",0.887590241378477,0.889814342723631,15,255
"2255",0.912238898154892,0.914584694528814,15,256
"2256",0.953628576471301,0.955129029997816,15,257
"2257",0.953628576471301,0.954090571284704,15,258
"2258",0.953628576471301,0.953719036395538,15,259
"2259",0.970945321661586,0.974403459782947,15,260
"2260",0.972210450465497,0.972884600327115,15,261
"2261",0.92974448401864,0.930272648132478,15,262
"2262",0.939053306437898,0.939917795470145,15,263
"2263",0.939053306437898,0.939917795470145,15,264
"2264",0.939612073214774,0.939917795470145,15,265
"2265",0.939571180972278,0.939917795470145,15,266
"2266",0.939571180972278,0.939719980466584,15,267
"2267",0.939571180972278,0.940083867321571,15,268
"2268",0.939842554517976,0.940083867321571,15,269
"2269",0.944299466399061,0.944593446114281,15,270
"2270",0.967166540226957,0.972277281156286,15,271
"2271",0.948253729962852,0.949633537767545,15,272
"2272",0.889042446974345,0.890455523580959,16,273
"2273",0.890274967108822,0.890525844822917,16,274
"2274",0.890274967108822,0.890306451945061,16,275
"2275",0.853463129399581,0.855887259023393,16,276
"2276",0.875244564447743,0.878152565913658,16,277
"2277",0.940310118634296,0.943084334310506,15,278
"2278",0.940310118634296,0.940325982891743,15,279
"2279",0.940310118634296,0.940325982891743,15,280
"2280",0.940310118634296,0.940325982891743,15,281
"2281",0.938960783674115,0.941448491769332,15,282
"2282",0.938960783674115,0.939524672392493,15,283
"2283",0.957174624806751,0.958108157112025,15,284
"2284",0.896640671489454,0.897996152910996,16,285
"2285",0.8984918829409,0.898734494303114,16,286
"2286",0.8984918829409,0.898734494303114,16,287
"2287",0.8984918829409,0.898734494303114,16,288
"2288",0.8984918829409,0.898734494303114,16,289
"2289",0.856801635738203,0.858122019879178,16,290
"2290",0.84388756055752,0.845740440560113,16,291
"2291",0.844767211853008,0.845122084442797,16,292
"2292",0.853875885460939,0.854616024417662,16,293
"2293",0.909991332855084,0.911040759800388,15,294
"2294",0.898369404077101,0.900301567168759,15,295
"2295",0.934400676626664,0.935370797805108,15,296
"2296",0.9349081740265,0.93539061386673,15,297
"2297",0.942870100047637,0.943498675164756,15,298
"2298",0.942462162966686,0.944005476263438,15,299
"2299",0.943106742089484,0.944005476263438,15,300
"2300",0.910239666169475,0.91159577143839,15,301
"2301",0.91152310892326,0.91159577143839,15,302
"2302",0.924552120121019,0.926171832362992,15,303
"2303",0.895650238389082,0.898217705037907,15,304
"2304",0.896573368547106,0.897331437807857,15,305
"2305",0.91910308883882,0.919802164914723,15,306
"2306",0.91910308883882,0.920329005706958,15,307
"2307",0.890691932532671,0.893208609615055,15,308
"2308",0.928790600636404,0.929579712195951,15,309
"2309",0.943440972953463,0.94528215085683,15,310
"2310",0.957488820762947,0.958473414542126,15,311
"2311",0.899514155478204,0.902540246802678,16,312
"2312",0.848756974676265,0.849684890110356,17,313
"2313",0.928088919845628,0.928204621446231,16,314
"2314",0.900596234186262,0.900902576105075,16,315
"2315",0.900165565704702,0.900902576105075,16,316
"2316",0.90098919813362,0.90117392794369,16,317
"2317",0.905540639843318,0.906585175776021,16,318
"2318",0.896933562704734,0.897765629698896,16,319
"2319",0.909882264438343,0.910852192794833,16,320
"2320",0.888842306464001,0.889861730286229,16,321
"2321",0.882519607518923,0.884365039259333,16,322
"2322",0.882519607518923,0.882608009593759,16,323
"2323",0.881829382260752,0.883012101817885,16,324
"2324",0.881829382260752,0.881860722235701,16,325
"2325",0.881629453951342,0.881860722235701,16,326
"2326",0.87815192529126,0.878948275887352,16,327
"2327",0.878882335317869,0.878948275887352,16,328
"2328",0.934912677539935,0.938542394904763,15,329
"2329",0.934912677539935,0.935706371549657,15,330
"2330",0.935429901641049,0.935706371549657,15,331
"2331",0.949191930824999,0.94995601415774,15,332
"2332",0.958487234757932,0.96302374979126,15,333
"2333",0.954946634073281,0.955983418508728,15,334
"2334",0.944313670608394,0.946531684331833,15,335
"2335",0.886298470768384,0.888303538982736,16,336
"2336",0.886298470768384,0.886375689788391,16,337
"2337",0.886257663219217,0.886375689788391,16,338
"2338",0.886257663219217,0.886796794596297,16,339
"2339",0.886257663219217,0.886803382499118,16,340
"2340",0.880762844454747,0.882009055583338,16,341
"2341",0.880639235011992,0.881848435190885,16,342
"2342",0.880639235011992,0.88117239096668,16,343
"2343",0.874353515071067,0.8747031023143,16,344
"2344",0.930546748387742,0.931761552247255,15,345
"2345",0.930546748387742,0.930552257409737,15,346
"2346",0.930546748387742,0.930774692741017,15,347
"2347",0.930529031435405,0.930774692741017,15,348
"2348",0.930529031435405,0.930985553171321,15,349
"2349",0.893136916465444,0.894668892160289,15,350
"2350",0.893136916465444,0.893622616282402,15,351
"2351",0.891720039575658,0.892366306032645,15,352
"2352",0.886430943577901,0.888242351988991,15,353
"2353",0.886430943577901,0.888242351988991,15,354
"2354",0.887247879295026,0.887643024781186,15,355
"2355",0.886401723934174,0.886858811350139,15,356
"2356",0.886740148188063,0.886858811350139,15,357
"2357",0.869601425483967,0.870565666078958,15,358
"2358",0.873651498835065,0.874495794122656,15,359
"2359",0.874331917392816,0.874520444220339,15,360
"2360",0.874331917392816,0.874898969412025,15,361
"2361",0.87432189952871,0.874898969412025,15,362
"2362",0.853358212230802,0.854573047389957,15,363
"2363",0.823130056893312,0.824732295007564,15,364
"2364",0.865683422625315,0.870476918614744,15,365
"2365",0.868400913765584,0.86876748087582,15,366
"2366",0.870462437072264,0.87715999582578,15,367
"2367",0.874862134557825,0.87505002772569,15,368
"2368",0.874862134557825,0.877100814445619,15,369
"2369",0.873721091642773,0.874388819363667,15,370
"2370",0.873721091642773,0.874388819363667,15,371
"2371",0.873721091642773,0.874650623363404,15,372
"2372",0.8404658426347,0.842477310501642,15,373
"2373",0.846526601159645,0.847989193970961,15,374
"2374",0.846526601159645,0.847989193970961,15,375
"2375",0.846526601159645,0.84653286589794,15,376
"2376",0.88643234476597,0.888566315846591,15,377
"2377",0.886188902287243,0.886835021884014,15,378
"2378",0.886188902287243,0.886835021884014,15,379
"2379",0.922108622981836,0.924696947004864,15,380
"2380",0.965421486574455,0.968680391170291,15,381
"2381",0.96551102244572,0.965754333893097,15,382
"2382",0.958001524914505,0.958484349494594,15,383
"2383",0.958470077803873,0.958484349494594,15,384
"2384",0.957620019389395,0.958587773353056,15,385
"2385",0.948755680669779,0.949462203929812,15,386
"2386",0.948755680669779,0.948788999979569,15,387
"2387",0.94578577779634,0.947558850049435,15,388
"2388",0.945903183524901,0.946329931581248,15,389
"2389",0.909117913220724,0.909896300184081,15,390
"2390",0.972830127003997,0.973814569629837,15,391
"2391",0.973745626077462,0.973814569629837,15,392
"2392",0.973745626077462,0.973760810360655,15,393
"2393",0.955167583210797,0.956256611331469,15,394
"2394",0.896064174890394,0.898294795127006,16,395
"2395",0.948554907976849,0.948712222455641,16,396
"2396",0.891791575791008,0.893433382832208,17,397
"2397",0.842416625986191,0.84371044313856,18,398
"2398",0.835605199601949,0.837172804885581,18,399
"2399",0.911768849817228,0.912450722775923,17,400
"2400",0.905714673613139,0.907367581427196,17,401
"2401",0.889908477091252,0.895316287059824,17,402
"2402",0.893007440409587,0.893023004995992,17,403
"2403",0.893007440409587,0.893023004995992,17,404
"2404",0.897536108642894,0.899200117700421,17,405
"2405",0.896939235964592,0.898114048084385,17,406
"2406",0.897380231488681,0.898114048084385,17,407
"2407",0.84533542437079,0.84796494344225,18,408
"2408",0.826298582515529,0.827618801128117,18,409
"2409",0.783658589373856,0.78379412253864,19,410
"2410",0.744779789567826,0.745234701536374,20,411
"2411",0.709447432587033,0.710092147210508,21,412
"2412",0.709447432587033,0.709488004095638,21,413
"2413",0.709754432555023,0.71099067135802,21,414
"2414",0.81817962739801,0.819248380581708,18,415
"2415",0.775404487554431,0.775899051669099,19,416
"2416",0.841141781097097,0.843246193125174,17,417
"2417",0.895155665833579,0.895501091665538,16,418
"2418",0.879489719472265,0.879822288486066,16,419
"2419",0.898968584269768,0.901152467574701,15,420
"2420",0.899812892080604,0.901152467574701,15,421
"2421",0.900203273699409,0.900358683518927,15,422
"2422",0.900277642411636,0.900290830111931,15,423
"2423",0.917600919272,0.918875743960536,15,424
"2424",0.917987213079573,0.918549019430726,15,425
"2425",0.977971999166223,0.979499996235743,15,426
"2426",0.917487521026519,0.919492339884226,16,427
"2427",0.88279742879785,0.884081194251314,16,428
"2428",0.88240788962956,0.883082421354441,16,429
"2429",0.8816364325415,0.883082421354441,16,430
"2430",0.922844629217749,0.92414343280809,16,431
"2431",0.868229662383638,0.868789328886314,17,432
"2432",0.868229662383638,0.869034943462996,17,433
"2433",0.819278746739685,0.820555740699201,18,434
"2434",0.819278746739685,0.819628788847886,18,435
"2435",0.831440805025282,0.832466731545358,18,436
"2436",0.818577713496823,0.820004784720386,18,437
"2437",0.841423514080837,0.842338696706438,18,438
"2438",0.870872869141642,0.873171896655902,18,439
"2439",0.881153521140818,0.881302369754109,18,440
"2440",0.885747580441769,0.887412216780448,18,441
"2441",0.837551374747678,0.839401796321626,19,442
"2442",0.837551374747678,0.838238177703201,19,443
"2443",0.863892011090268,0.865044954743741,19,444
"2444",0.859937232919934,0.862592465115971,19,445
"2445",0.842214950814315,0.844047331835269,19,446
"2446",0.842214950814315,0.842975840367586,19,447
"2447",0.842214950814315,0.842291316665761,19,448
"2448",0.7996941214113,0.800320336589423,20,449
"2449",0.84672566962522,0.847238964761319,18,450
"2450",0.825127191468864,0.825792348272181,18,451
"2451",0.806631256705662,0.806900009714647,18,452
"2452",0.806631256705662,0.808688322252108,18,453
"2453",0.813103264179314,0.814637062512889,18,454
"2454",0.813103264179314,0.814301623439563,18,455
"33",0.77338419641065,0.773687838940166,19,455
"2455",0.773573769444245,0.775498981613185,19,456
"2456",0.811321009671585,0.812984199032451,18,457
"34",0.77310146990016,0.777225134751734,19,457
"2457",0.808372140660202,0.812984199032451,18,458
"2458",0.796766981814675,0.797532388346029,18,459
"2459",0.767028813507743,0.768062009023413,18,460
"2460",0.755803952216433,0.756535692712773,18,461
"2461",0.764317753819319,0.768986705872973,18,462
"2462",0.80882048357663,0.810541803530663,17,463
"2463",0.765593892751202,0.767899907345354,18,464
"2464",0.789275260167895,0.791979727382999,18,465
"2465",0.816756006916436,0.81874546139194,17,466
"2466",0.81793411028463,0.81874546139194,17,467
"2467",0.867133529536205,0.86843963114097,16,468
"2468",0.892428964693967,0.893155235578047,16,469
"2469",0.906239548173222,0.909722961564802,16,470
"2470",0.889973914802745,0.890534566419649,16,471
"2471",0.889973914802745,0.890352015972348,16,472
"2472",0.900184140679281,0.900578490963289,16,473
"2473",0.847178964580217,0.848264331955354,17,474
"2474",0.84762096901387,0.848264331955354,17,475
"2475",0.855747223765848,0.856329440740061,17,476
"2476",0.894540660798182,0.895772391031589,16,477
"2477",0.898306746276322,0.90191226517485,16,478
"2478",0.898306746276322,0.898917722005317,16,479
"2479",0.93451658317616,0.934755802621698,16,480
"2480",0.961951137091506,0.962196178420284,16,481
"2481",0.985659370210095,0.986139695692369,16,482
"2482",0.92761646821441,0.927740444772214,17,483
"2483",0.896571135792224,0.896848790422399,17,484
"2484",0.913321275848537,0.915537912128349,17,485
"2485",0.913321275848537,0.913682388180342,17,486
"2486",0.861227075046524,0.861759218049486,18,487
"2487",0.868902353006568,0.870013711970561,18,488
"2488",0.823130124349676,0.823998930656398,19,489
"2489",0.804397907913586,0.807533671398769,19,490
"2490",0.844589703587984,0.845617180881269,18,491
"2491",0.80045555791539,0.801707936663929,19,492
"2492",0.808323497080129,0.810854375915,19,493
"2493",0.809043185464767,0.809704333350313,19,494
"2494",0.852388609872279,0.854760750867179,18,495
"2495",0.852388609872279,0.853466881865619,18,496
"2496",0.877326375405448,0.878419165746719,18,497
"2497",0.830354820434664,0.831434904622335,19,498
"2498",0.787482395620339,0.789562398619346,20,499
"2499",0.802546943712229,0.803188673653439,20,500
"2500",0.802546943712229,0.802730146390574,20,501
"2501",0.802122857844501,0.803473253192102,20,502
"2502",0.802122857844501,0.802321478775485,20,503
"2503",0.787282064090782,0.788630303654179,20,504
"2504",0.844393057257922,0.845391216845999,18,505
"2505",0.843704396139816,0.845822242810674,18,506
"2506",0.843704396139816,0.8452332887784,18,507
"2507",0.892397964386758,0.893574710354911,18,508
"2508",0.969213375639413,0.970436984681055,17,509
"2509",0.969848413392656,0.970436984681055,17,510
"2510",0.947833514259638,0.953220303329301,17,511
"2511",0.947833514259638,0.949354993879012,17,512
"2512",0.974806211203712,0.976883900365945,17,513
"2513",0.925913776360322,0.926853210367488,17,514
"2514",0.88294001193563,0.884349203456685,16,515
"2515",0.900360015774918,0.900537007707541,16,516
"2516",0.900360015774918,0.900822213401128,16,517
"2517",0.900360015774918,0.900538753817611,16,518
"2518",0.930947971221316,0.933968031435505,16,519
"2519",0.875844026202118,0.877397559347328,17,520
"2520",0.968151775185267,0.968664525171124,16,521
"2521",0.97548376043305,0.976402100470715,16,522
"2522",0.97548376043305,0.975703885077225,16,523
"2523",0.991282835095455,0.991735246768051,16,524
"2524",0.933263242465389,0.933706455052192,17,525
"2525",0.94253698983948,0.943027400879375,17,526
"2526",0.952629239561197,0.953366293466906,16,527
"2527",0.896514070737663,0.897346984912309,17,528
"2528",0.896514070737663,0.896516719510921,17,529
"2529",0.895470998592879,0.895649907077843,17,530
"2530",0.845149126708006,0.846020017952512,18,531
"2531",0.847497591628849,0.847512326628175,18,532
"2532",0.829095529454742,0.832299521302324,18,533
"2533",0.841047758413769,0.841956216112359,18,534
"2534",0.834081206622412,0.835573812587072,18,535
"2535",0.83386375901169,0.834214679393335,18,536
"2536",0.831909232821463,0.832191992571716,18,537
"2537",0.882614415839114,0.885210005680555,18,538
"2538",0.881450639340565,0.884103199954143,18,539
"2539",0.859883431619582,0.861037241476505,18,540
"2540",0.861440929034124,0.861515469515806,18,541
"2541",0.896250474519349,0.896320780791044,18,542
"2542",0.88791900662371,0.888650387818828,18,543
"2543",0.946899012740314,0.948953365326674,16,544
"2544",0.947550832215607,0.947775197984656,16,545
"2545",0.932768237549176,0.934046834377753,16,546
"2546",0.933363532216267,0.934046834377753,16,547
"2547",0.962821462420398,0.96444999023714,16,548
"2548",0.921349649416772,0.922884524815023,16,549
"2549",0.920904798952053,0.921542338037511,16,550
"2550",0.86599275517494,0.867500834129538,17,551
"2551",0.897764971054561,0.898018137672322,17,552
"2552",0.846809046456974,0.848215360548588,18,553
"2553",0.846809046456974,0.847650363734897,18,554
"2554",0.888572875789779,0.89100003935278,17,555
"2555",0.876773861613313,0.878086322592978,17,556
"2556",0.876773861613313,0.876987080221392,17,557
"2557",0.876773861613313,0.876987080221392,17,558
"2558",0.876773861613313,0.876818774292136,17,559
"2559",0.87360297649193,0.874604917979037,17,560
"2560",0.824642277648456,0.827341635711805,18,561
"2561",0.780424297703642,0.781473480650727,19,562
"2562",0.777917733957151,0.779472867498408,18,563
"2563",0.774318072134284,0.776727871560824,18,564
"2564",0.813390301908602,0.818531963350119,17,565
"2565",0.813151825135802,0.816272205750873,17,566
"2566",0.863753070643691,0.86539026487012,16,567
"2567",0.864475016127477,0.865500087938432,16,568
"2568",0.855893269329356,0.857139894783146,16,569
"2569",0.855893269329356,0.857139894783146,16,570
"2570",0.908955594569426,0.913587606449395,15,571
"2571",0.908955594569426,0.909064120742715,15,572
"2572",0.908955594569426,0.910101611122973,15,573
